ts,datetime_utc,close,ema,rsi,atr,obv,label
1726354800,2024-09-14 23:00:00,2417.796217864048,2416.7686431421967,54.06,8.921847312161846,-1598887042.7936516,2425.726274437248
1726358400,2024-09-15 00:00:00,2420.623542033557,2417.2826296610447,56.25,8.63901158213113,-1598457526.6147206,2427.2802847404164
1726362000,2024-09-15 01:00:00,2425.726274437248,2418.4084489645384,59.95,8.710761902355886,-1597321277.3882847,2422.011632875205
1726365600,2024-09-15 02:00:00,2427.2802847404164,2419.591360401322,61.03,8.519659933984311,-1596771666.3110998,2417.067345342561
1726369200,2024-09-15 03:00:00,2422.011632875205,2419.91406339784,55.56,8.28775097582182,-1597050650.8269758,2420.251953807841
1726372800,2024-09-15 04:00:00,2417.067345342561,2419.5345009904695,50.94,8.110516133745723,-1597403514.2533348,2420.76625326781
1726376400,2024-09-15 05:00:00,2420.251953807841,2419.630161366119,53.61,7.820693364482655,-1597132661.6884239,2422.330938539124
1726380000,2024-09-15 06:00:00,2420.76625326781,2419.7816402863446,54.05,7.344062342175235,-1597017018.7192318,2416.553326891048
1726383600,2024-09-15 07:00:00,2422.330938539124,2420.1215467200486,55.42,7.0309203740650705,-1596545842.8349109,2413.1165484129147
1726387200,2024-09-15 08:00:00,2416.553326891048,2419.645784076182,49.54,7.150864690971923,-1597269741.026218,2410.24775910359
1726390800,2024-09-15 09:00:00,2413.1165484129147,2418.7752193210795,46.38,6.9131094839106355,-1597673535.55861,2408.2621049507766
1726394400,2024-09-15 10:00:00,2410.24775910359,2417.6382246254143,43.87,6.991986313447031,-1598531393.553635,2410.581180013396
1726398000,2024-09-15 11:00:00,2408.2621049507766,2416.3880753354624,42.17,6.934742470132217,-1599414001.3777158,2409.9771884118873
1726401600,2024-09-15 12:00:00,2410.581180013396,2415.6138226258536,44.86,6.821753584649684,-1598685551.3105998,2411.1574572717927
1726405200,2024-09-15 13:00:00,2409.9771884118873,2414.8622713973245,44.28,6.955189224777326,-1600082795.817762,2410.317893127174
1726408800,2024-09-15 14:00:00,2411.1574572717927,2414.368296180587,45.75,7.477181722179868,-1597970202.4031599,2389.6116384472584
1726412400,2024-09-15 15:00:00,2410.317893127174,2413.828242440132,44.85,7.435300403381899,-1598953788.924641,2384.6598982371256
1726416000,2024-09-15 16:00:00,2389.6116384472584,2410.5993619077485,29.39,8.431452034766332,-1601196240.7131329,2380.313044759966
1726419600,2024-09-15 17:00:00,2384.6598982371256,2407.1407667516655,26.99,8.872819317299221,-1604125280.662839,2373.711852747991
1726423200,2024-09-15 18:00:00,2380.313044759966,2403.5637371527723,25.06,9.893129834724117,-1608528042.7201788,2364.70098890654
1726426800,2024-09-15 19:00:00,2373.711852747991,2399.5834858988014,22.43,10.230307828859832,-1610199075.7309449,2352.765830946503
1726430400,2024-09-15 20:00:00,2364.70098890654,2394.9324862998333,19.44,10.646333139848691,-1612808728.121527,2346.325223182698
1726434000,2024-09-15 21:00:00,2352.765830946503,2389.3102655860557,16.33,11.75124070316941,-1617554192.298404,2317.2568118633408
1726437600,2024-09-15 22:00:00,2346.325223182698,2383.5789265989415,14.94,11.591894018162684,-1619408271.050439,2301.373383716432
1726441200,2024-09-15 23:00:00,2317.2568118633408,2374.735977967528,10.57,14.59694274011957,-1630135862.039161,2278.4945766866326
1726444800,2024-09-16 00:00:00,2301.373383716432,2364.9542987340487,9.02,15.562997647411335,-1635970728.58783,2260.694244298601
1726448400,2024-09-16 01:00:00,2278.4945766866326,2353.4263357943933,7.35,17.405614430204185,-1644281914.121891,2277.8897391542164
1726452000,2024-09-16 02:00:00,2260.694244298601,2341.062056928288,6.36,18.49149520834087,-1650627820.943588,2281.5479564699153
1726455600,2024-09-16 03:00:00,2277.8897391542164,2332.6390812250784,17.85,18.42740547874737,-1648152190.46027,2292.5418903782697
1726459200,2024-09-16 04:00:00,2281.5479564699153,2325.826931257723,20.1,18.165003284621903,-1642224065.676049,2291.242381236121
1726462800,2024-09-16 05:00:00,2292.5418903782697,2321.3889258071295,26.6,18.029526173168616,-1640296330.201826,2311.108897565002
1726466400,2024-09-16 06:00:00,2291.242381236121,2317.369386530995,26.33,17.382183732282172,-1641709505.23811,2316.1770762814267
1726470000,2024-09-16 07:00:00,2311.108897565002,2316.534654668863,36.96,17.631143783372053,-1639819044.55305,2292.6607852392985
1726473600,2024-09-16 08:00:00,2316.1770762814267,2316.486977550538,39.37,18.241122166681404,-1636448831.616794,2302.634905375331
1726477200,2024-09-16 09:00:00,2292.6607852392985,2313.3101519090396,33.07,19.020845907356012,-1639790432.128534,2307.3925733402007
1726480800,2024-09-16 10:00:00,2302.634905375331,2311.886785704545,37.63,18.70147059722936,-1637702896.260571,2302.1327601530174
1726484400,2024-09-16 11:00:00,2307.3925733402007,2311.2875573892993,39.74,17.949229370532393,-1636747033.969025,2302.4305882001236
1726488000,2024-09-16 12:00:00,2302.1327601530174,2310.066917757795,38.2,17.864766596610522,-1639944913.369345,2278.4388163731305
1726491600,2024-09-16 13:00:00,2302.4305882001236,2309.048740483439,38.34,18.252958054078825,-1633379436.180927,2288.037175731523
1726495200,2024-09-16 14:00:00,2278.4388163731305,2304.967417268731,31.84,19.385803382053567,-1640198361.689128,2287.642863700078
1726498800,2024-09-16 15:00:00,2288.037175731523,2302.7100517304366,36.48,19.286122118882183,-1638093955.122216,2305.1280300067615
1726502400,2024-09-16 16:00:00,2287.642863700078,2300.7010933263887,36.37,18.600706415321206,-1640981090.379568,2289.0636937065246
1726506000,2024-09-16 17:00:00,2305.1280300067615,2301.2913515504383,44.35,20.067825677656852,-1634489456.249671,2274.751637645208
1726509600,2024-09-16 18:00:00,2289.0636937065246,2299.6609971712496,39.46,20.188957837874696,-1638004464.920191,2273.4280604758314
1726513200,2024-09-16 19:00:00,2274.751637645208,2296.3397492344443,35.68,20.01436576091083,-1640086208.670581,2289.3861553524994
1726516800,2024-09-16 20:00:00,2273.4280604758314,2293.2848573999627,35.34,19.874446791115393,-1643080220.770992,2284.40113302835
1726520400,2024-09-16 21:00:00,2289.3861553524994,2292.7650304603007,42.41,19.72667555157826,-1641315347.609307,2296.2317302032857
1726524000,2024-09-16 22:00:00,2284.40113302835,2291.649844136041,40.9,18.855596180943937,-1642073111.8995972,2273.6620453183255
1726527600,2024-09-16 23:00:00,2296.2317302032857,2292.2607622783403,45.81,18.66312662817003,-1640910401.211554,2274.6578897347213
1726531200,2024-09-17 00:00:00,2273.6620453183255,2289.7809333503383,39.13,19.051350978822477,-1642634861.1756,2286.303757198122
